0 :   channel = 5    timestamp = e2000000e2, loca = 1601703      5f725b20, 5905f000 ,203f06, ddddcccc, e2
5408 :   channel = 5    timestamp = e25bee41d0, loca = 1434427      5f2d59a3, 59b5f000 ,203f06, ddddcccc, e2
5409 :   channel = 5    timestamp = e25bee4441, loca = 1434692      5f2e59a6, 59b8f000 ,203f06, ddddcccc, e2
5410 :   channel = 5    timestamp = e25bee46b2, loca = 1435022      5f2f59a6, 59b7f000 ,203f06, ddddcccc, e2
5411 :   channel = 5    timestamp = e25bee4923, loca = 1435220      5f2c59a5, 59b4f000 ,203f06, ddddcccc, e2
5412 :   channel = 5    timestamp = e25bee4b94, loca = 1435484      5f2c59a5, 59b3f000 ,203f06, ddddcccc, e2
5413 :   channel = 5    timestamp = e25bee4e05, loca = 1435749      5f2d59a7, 59b6f000 ,203f06, ddddcccc, e2
5414 :   channel = 5    timestamp = e25bee5076, loca = 1436079      5f2b59a3, 59b3f000 ,203f06, ddddcccc, e2
5415 :   channel = 5    timestamp = e25bee52e7, loca = 1436277      5f2b59a4, 59b3f000 ,203f06, ddddcccc, e2
5416 :   channel = 5    timestamp = e25bee5558, loca = 1436541      5f2f59a6, 59b5f000 ,203f06, ddddcccc, e2
5417 :   channel = 5    timestamp = e25bee57c9, loca = 1436839      5f2b59a4, 59b4f000 ,203f06, ddddcccc, e2
5418 :   channel = 5    timestamp = e25bee5a3a, loca = 1437169      5f2b59a4, 59b4f000 ,203f06, ddddcccc, e2
5419 :   channel = 5    timestamp = e25bee5cab, loca = 1437367      5f2e59a6, 59b5f000 ,203f06, ddddcccc, e2
5420 :   channel = 5    timestamp = e25bee5f1c, loca = 1437631      5f2a59a3, 59b4f000 ,203f06, ddddcccc, e2
5421 :   channel = 5    timestamp = e25bee618d, loca = 1437896      5f2c59a5, 59b5f000 ,203f06, ddddcccc, e2
5422 :   channel = 5    timestamp = e25bee63fe, loca = 1438226      5f2f59a5, 59b6f000 ,203f06, ddddcccc, e2
5423 :   channel = 5    timestamp = e25bee666f, loca = 1438424      5f2b59a4, 59b6f000 ,203f06, ddddcccc, e2
5424 :   channel = 5    timestamp = e25bee68e0, loca = 1438688      5f2f59a6, 59b6f000 ,203f06, ddddcccc, e2
5425 :   channel = 5    timestamp = e25bee6b51, loca = 1438953      5f3059a7, 59b8f000 ,203f06, ddddcccc, e2
5426 :   channel = 5    timestamp = e25bee6dc2, loca = 1439283      5f2e59a7, 59b8f000 ,203f06, ddddcccc, e2
5427 :   channel = 5    timestamp = e25bee7033, loca = 1439481      5f2f59a7, 59b9f000 ,203f06, ddddcccc, e2
5428 :   channel = 5    timestamp = e25bee72a4, loca = 1439746      f00f, 203f06 ,203f06, ddddcccc, e2
5429 :   channel = 5    timestamp = e25bee7515, loca = 1440010      5f3059a8, 59baf000 ,203f06, ddddcccc, e2
5430 :   channel = 5    timestamp = e25bee7786, loca = 1440340      5f3259a8, 59bcf000 ,203f06, ddddcccc, e2
5431 :   channel = 5    timestamp = e25bee79f7, loca = 1440538      5f3459ac, 59bbf000 ,203f06, ddddcccc, e2
5432 :   channel = 5    timestamp = e25bee7c68, loca = 1440803      5f3159a8, 59bbf000 ,203f06, ddddcccc, e2
5433 :   channel = 5    timestamp = e25bee7ed9, loca = 1441067      5f3359a9, 59bbf000 ,203f06, ddddcccc, e2
5434 :   channel = 5    timestamp = e25bee814a, loca = 1441397      5f3259a9, 59baf000 ,203f06, ddddcccc, e2
5435 :   channel = 5    timestamp = e25bee83bb, loca = 1441595      5f2d59a6, 59b9f000 ,203f06, ddddcccc, e2
5436 :   channel = 5    timestamp = e25bee862c, loca = 1441860      5f2e59a6, 59b8f000 ,203f06, ddddcccc, e2
5437 :   channel = 5    timestamp = e25bee889d, loca = 1442124      5f3259a9, 59b9f000 ,203f06, ddddcccc, e2
5438 :   channel = 5    timestamp = e25bee8b0e, loca = 1442454      5f2f59a7, 59b8f000 ,203f06, ddddcccc, e2
5439 :   channel = 5    timestamp = e25bee8d7f, loca = 1442652      5f2f59a7, 59b7f000 ,203f06, ddddcccc, e2
5440 :   channel = 5    timestamp = e25bee8ff0, loca = 1442917      5f3059a9, 59baf000 ,203f06, ddddcccc, e2
5441 :   channel = 5    timestamp = e25bee9261, loca = 1443181      5f2f59a7, 59b7f000 ,203f06, ddddcccc, e2
5442 :   channel = 5    timestamp = e25bee94d2, loca = 1443511      5f2f59a7, 59b9f000 ,203f06, ddddcccc, e2
5443 :   channel = 5    timestamp = e25bee9743, loca = 1443709      5f3259a8, 59b8f000 ,203f06, ddddcccc, e2
5444 :   channel = 5    timestamp = e25bee99b4, loca = 1444007      5f2e59a7, 59b7f000 ,203f06, ddddcccc, e2
5445 :   channel = 5    timestamp = e25bee9c25, loca = 1444271      5f3059a8, 59b9f000 ,203f06, ddddcccc, e2
5446 :   channel = 5    timestamp = e25bee9e96, loca = 1444601      5f3059a8, 59b9f000 ,203f06, ddddcccc, e2
5447 :   channel = 5    timestamp = e25beea107, loca = 1444799      5f3059a8, 59b9f000 ,203f06, ddddcccc, e2
5448 :   channel = 5    timestamp = e25beea378, loca = 1445064      5f3259aa, 59baf000 ,203f06, ddddcccc, e2
5449 :   channel = 5    timestamp = e25beea5e9, loca = 1445328      5f3659ab, 59bdf000 ,203f06, ddddcccc, e2
5450 :   channel = 5    timestamp = e25beea85a, loca = 1445658      5f3359a9, 59bcf000 ,203f06, ddddcccc, e2
5451 :   channel = 5    timestamp = e25beeaacb, loca = 1445856      5f3359ab, 59bef000 ,203f06, ddddcccc, e2
5452 :   channel = 5    timestamp = e25beead3c, loca = 1446121      5f3559ac, 59bff000 ,203f06, ddddcccc, e2
5453 :   channel = 5    timestamp = e25beeafad, loca = 1446385      5f3459ac, 59bcf000 ,203f06, ddddcccc, e2
5454 :   channel = 5    timestamp = e25beeb21e, loca = 1446715      5f3559ab, 59bff000 ,203f06, ddddcccc, e2
5455 :   channel = 5    timestamp = e25beeb48f, loca = 1446914      f00f, 203f06 ,203f06, ddddcccc, e2
5456 :   channel = 5    timestamp = e25beeb700, loca = 1447178      5f3659ad, 59bef000 ,203f06, ddddcccc, e2
5457 :   channel = 5    timestamp = e25beeb971, loca = 1447442      5f3359aa, 59bdf000 ,203f06, ddddcccc, e2
5458 :   channel = 5    timestamp = e25beebbe2, loca = 1447772      5f3359ab, 59bdf000 ,203f06, ddddcccc, e2
5459 :   channel = 5    timestamp = e25beebe53, loca = 1447971      5f3259aa, 59baf000 ,203f06, ddddcccc, e2
5460 :   channel = 5    timestamp = e25beec0c4, loca = 1448235      5f3259ab, 59bbf000 ,203f06, ddddcccc, e2
5461 :   channel = 5    timestamp = e25beec335, loca = 1448499      5f3359ab, 59bcf000 ,203f06, ddddcccc, e2
5462 :   channel = 5    timestamp = e25beec5a6, loca = 1448829      5f3259ab, 59baf000 ,203f06, ddddcccc, e2
5463 :   channel = 5    timestamp = e25beec817, loca = 1449028      5f3359ab, 59bcf000 ,203f06, ddddcccc, e2
5464 :   channel = 5    timestamp = e25beeca88, loca = 1449292      5f3359aa, 59bdf000 ,203f06, ddddcccc, e2
5465 :   channel = 5    timestamp = e25beeccf9, loca = 1449556      5f3159a9, 59bbf000 ,203f06, ddddcccc, e2
5466 :   channel = 5    timestamp = e25beecf6a, loca = 1449886      5f3159ab, 59bdf000 ,203f06, ddddcccc, e2
5467 :   channel = 5    timestamp = e25beed1db, loca = 1450085      5f3359ab, 59bdf000 ,203f06, ddddcccc, e2
5468 :   channel = 5    timestamp = e25beed44c, loca = 1450349      5f3359ac, 59bdf000 ,203f06, ddddcccc, e2
5469 :   channel = 5    timestamp = e25beed6bd, loca = 1450613      5f3559ac, 59bdf000 ,203f06, ddddcccc, e2
5470 :   channel = 5    timestamp = e25beed92e, loca = 1450943      5f3759ad, 59bef000 ,203f06, ddddcccc, e2
5471 :   channel = 5    timestamp = e25beedb9f, loca = 1451142      5f3459ae, 59bef000 ,203f06, ddddcccc, e2
5472 :   channel = 5    timestamp = e25beede10, loca = 1451406      5f3859af, 59bff000 ,203f06, ddddcccc, e2
5473 :   channel = 5    timestamp = e25beee081, loca = 1451670      5f3859ae, 59c2f000 ,203f06, ddddcccc, e2
5474 :   channel = 5    timestamp = e25beee2f2, loca = 1452000      5f3759ae, 59c0f000 ,203f06, ddddcccc, e2
5475 :   channel = 5    timestamp = e25beee563, loca = 1452199      5f3859af, 59c1f000 ,203f06, ddddcccc, e2
5476 :   channel = 5    timestamp = e25beee7d4, loca = 1452463      5f3959b0, 59c2f000 ,203f06, ddddcccc, e2
5477 :   channel = 5    timestamp = e25beeea45, loca = 1452727      5f3859b0, 59c2f000 ,203f06, ddddcccc, e2
5478 :   channel = 5    timestamp = e25beeecb6, loca = 1453058      f00f, 203f06 ,203f06, ddddcccc, e2
5479 :   channel = 5    timestamp = e25beeef27, loca = 1453256      5f3a59af, 59c3f000 ,203f06, ddddcccc, e2
5480 :   channel = 5    timestamp = e25beef198, loca = 1453520      5f3659ae, 59c2f000 ,203f06, ddddcccc, e2
5481 :   channel = 5    timestamp = e25beef409, loca = 1453784      5f3759af, 59c0f000 ,203f06, ddddcccc, e2
5482 :   channel = 5    timestamp = e25beef67a, loca = 1454115      5f3859af, 59c1f000 ,203f06, ddddcccc, e2
5483 :   channel = 5    timestamp = e25beef8eb, loca = 1454313      5f3659ae, 59c0f000 ,203f06, ddddcccc, e2
5484 :   channel = 5    timestamp = e25beefb5c, loca = 1454577      5f3659af, 59c1f000 ,203f06, ddddcccc, e2
5485 :   channel = 5    timestamp = e25beefdcd, loca = 1454841      5f3759af, 59c2f000 ,203f06, ddddcccc, e2
5486 :   channel = 5    timestamp = e25bef003e, loca = 1455172      5f3659ad, 59bef000 ,203f06, ddddcccc, e2
5487 :   channel = 5    timestamp = e25bef02af, loca = 1455370      5f3559ae, 59c1f000 ,203f06, ddddcccc, e2
5488 :   channel = 5    timestamp = e25bef0520, loca = 1455634      5f3859b0, 59c1f000 ,203f06, ddddcccc, e2
5489 :   channel = 5    timestamp = e25bef0791, loca = 1455898      5f3859af, 59c0f000 ,203f06, ddddcccc, e2
5490 :   channel = 5    timestamp = e25bef0a02, loca = 1456229      5f3859b0, 59c1f000 ,203f06, ddddcccc, e2
5491 :   channel = 5    timestamp = e25bef0c73, loca = 1456427      5f3a59b1, 59c3f000 ,203f06, ddddcccc, e2
5492 :   channel = 5    timestamp = e25bef0ee4, loca = 1456691      5f3a59b3, 59c3f000 ,203f06, ddddcccc, e2
5493 :   channel = 5    timestamp = e25bef1155, loca = 1456955      5f3a59b1, 59c3f000 ,203f06, ddddcccc, e2
5494 :   channel = 5    timestamp = e25bef13c6, loca = 1457286      5f3c59b2, 59c5f000 ,203f06, ddddcccc, e2
5495 :   channel = 5    timestamp = e25bef1637, loca = 1457484      5f3a59b2, 59c3f000 ,203f06, ddddcccc, e2
5496 :   channel = 5    timestamp = e25bef18a8, loca = 1457748      5f3b59b3, 59c5f000 ,203f06, ddddcccc, e2
5497 :   channel = 5    timestamp = e25bef1b19, loca = 1458012      5f3b59b2, 59c5f000 ,203f06, ddddcccc, e2
5498 :   channel = 5    timestamp = e25bef1d8a, loca = 1458343      5f3c59b2, 59c4f000 ,203f06, ddddcccc, e2
5499 :   channel = 5    timestamp = e25bef1ffb, loca = 1458541      5f3b59b2, 59c6f000 ,203f06, ddddcccc, e2
5500 :   channel = 5    timestamp = e25bef226c, loca = 1458805      5f3d59b4, 59c6f000 ,203f06, ddddcccc, e2
5501 :   channel = 5    timestamp = e25bef24dd, loca = 1459069      5f3c59b3, 59c5f000 ,203f06, ddddcccc, e2
5502 :   channel = 5    timestamp = e25bef274e, loca = 1459433      5f3c59b2, 59c6f000 ,203f06, ddddcccc, e2
5503 :   channel = 5    timestamp = e25bef29bf, loca = 1459631      5f3b59b2, 59c4f000 ,203f06, ddddcccc, e2
5504 :   channel = 5    timestamp = e25bef2c30, loca = 1459895      5f3a59b2, 59c3f000 ,203f06, ddddcccc, e2
5505 :   channel = 5    timestamp = e25bef2ea1, loca = 1460159      5f3959b1, 59c3f000 ,203f06, ddddcccc, e2
5506 :   channel = 5    timestamp = e25bef3112, loca = 1460490      5f3959b2, 59c3f000 ,203f06, ddddcccc, e2
5507 :   channel = 5    timestamp = e25bef3383, loca = 1460688      5f3a59b1, 59c2f000 ,203f06, ddddcccc, e2
5508 :   channel = 5    timestamp = e25bef35f4, loca = 1460952      5f3a59b1, 59c3f000 ,203f06, ddddcccc, e2
5509 :   channel = 5    timestamp = e25bef3865, loca = 1461216      5f3a59b2, 59c2f000 ,203f06, ddddcccc, e2
5510 :   channel = 5    timestamp = e25bef3ad6, loca = 1461547      5f3a59b1, 59c3f000 ,203f06, ddddcccc, e2
5511 :   channel = 5    timestamp = e25bef3d47, loca = 1461745      5f3959b0, 59c2f000 ,203f06, ddddcccc, e2
5512 :   channel = 5    timestamp = e25bef3fb8, loca = 1462009      5f3859b0, 59c3f000 ,203f06, ddddcccc, e2
5513 :   channel = 5    timestamp = e25bef4229, loca = 1462274      f00f, 203f06 ,203f06, ddddcccc, e2
5514 :   channel = 5    timestamp = e25bef449a, loca = 1462604      5f3c59b4, 59c6f000 ,203f06, ddddcccc, e2
5515 :   channel = 5    timestamp = e25bef470b, loca = 1462802      5f3c59b6, 59c7f000 ,203f06, ddddcccc, e2
5516 :   channel = 5    timestamp = e25bef497c, loca = 1463066      5f3d59b5, 59c5f000 ,203f06, ddddcccc, e2
5517 :   channel = 5    timestamp = e25bef4bed, loca = 1463331      5f3d59b4, 59c6f000 ,203f06, ddddcccc, e2
5518 :   channel = 5    timestamp = e25bef4e5e, loca = 1463661      5f3d59b4, 59c6f000 ,203f06, ddddcccc, e2
5519 :   channel = 5    timestamp = e25bef50cf, loca = 1463859      5f3e59b5, 59c6f000 ,203f06, ddddcccc, e2
5520 :   channel = 5    timestamp = e25bef5340, loca = 1464123      5f3d59b5, 59c7f000 ,203f06, ddddcccc, e2
5521 :   channel = 5    timestamp = e25bef55b1, loca = 1464388      5f3d59b6, 59c7f000 ,203f06, ddddcccc, e2
5522 :   channel = 5    timestamp = e25bef5822, loca = 1464718      5f3f59b6, 59c8f000 ,203f06, ddddcccc, e2
5523 :   channel = 5    timestamp = e25bef5a93, loca = 1464916      5f3f59b6, 59caf000 ,203f06, ddddcccc, e2
5524 :   channel = 5    timestamp = e25bef5d04, loca = 1465180      5f405997, 59c8f000 ,203f06, ddddcccc, e2
5525 :   channel = 5    timestamp = e25bef5f75, loca = 1465445      5f3f59b6, 59c9f000 ,203f06, ddddcccc, e2
5526 :   channel = 5    timestamp = e25bef61e6, loca = 1465775      5f3f59b5, 59c9f000 ,203f06, ddddcccc, e2
5527 :   channel = 5    timestamp = e25bef6457, loca = 1465973      5f3f59b5, 59c9f000 ,203f06, ddddcccc, e2
5528 :   channel = 5    timestamp = e25bef66c8, loca = 1466237      5f3f59b5, 59c6f000 ,203f06, ddddcccc, e2
5529 :   channel = 5    timestamp = e25bef6939, loca = 1466535      5f3b59b3, 59c4f000 ,203f06, ddddcccc, e2
5530 :   channel = 5    timestamp = e25bef6baa, loca = 1466865      5f3d59b4, 59c5f000 ,203f06, ddddcccc, e2
5531 :   channel = 5    timestamp = e25bef6e1b, loca = 1467063      5f3e59b4, 59c6f000 ,203f06, ddddcccc, e2
5532 :   channel = 5    timestamp = e25bef708c, loca = 1467327      5f3d59b6, 59c7f000 ,203f06, ddddcccc, e2
5533 :   channel = 5    timestamp = e25bef72fd, loca = 1467592      5f3c59b5, 59c7f000 ,203f06, ddddcccc, e2
5534 :   channel = 5    timestamp = e25bef756e, loca = 1467922      5f405997, 59c8f000 ,203f06, ddddcccc, e2
5535 :   channel = 5    timestamp = e25bef77df, loca = 1468120      5f3f59b5, 59c9f000 ,203f06, ddddcccc, e2
5536 :   channel = 5    timestamp = e25bef7a50, loca = 1468384      5f3f59b9, 59caf000 ,203f06, ddddcccc, e2
5537 :   channel = 5    timestamp = e25bef7cc1, loca = 1468649      5f405998, 59caf000 ,203f06, ddddcccc, e2
5538 :   channel = 5    timestamp = e25bef7f32, loca = 1468979      5f405998, 59caf000 ,203f06, ddddcccc, e2
5539 :   channel = 5    timestamp = e25bef81a3, loca = 1469177      5f405998, 59caf000 ,203f06, ddddcccc, e2
5540 :   channel = 5    timestamp = e25bef8414, loca = 1469442      f00f, 203f06 ,203f06, ddddcccc, e2
5541 :   channel = 5    timestamp = e25bef8685, loca = 1469706      5f415999, 59caf000 ,203f06, ddddcccc, e2
5542 :   channel = 5    timestamp = e25bef88f6, loca = 1470036      5f42599a, 59ccf000 ,203f06, ddddcccc, e2
5543 :   channel = 5    timestamp = e25bef8b67, loca = 1470234      5f42599a, 59ccf000 ,203f06, ddddcccc, e2
5544 :   channel = 5    timestamp = e25bef8dd8, loca = 1470499      5f415999, 59ccf000 ,203f06, ddddcccc, e2
5545 :   channel = 5    timestamp = e25bef9049, loca = 1470763      5f43599a, 59cbf000 ,203f06, ddddcccc, e2
5546 :   channel = 5    timestamp = e25bef92ba, loca = 1471093      5f45599b, 59cdf000 ,203f06, ddddcccc, e2
5547 :   channel = 5    timestamp = e25bef952b, loca = 1471291      5f415999, 59ccf000 ,203f06, ddddcccc, e2
5548 :   channel = 5    timestamp = e25bef979c, loca = 1471556      5f43599b, 59cdf000 ,203f06, ddddcccc, e2
5549 :   channel = 5    timestamp = e25bef9a0d, loca = 1471820      5f46599c, 59cef000 ,203f06, ddddcccc, e2
5550 :   channel = 5    timestamp = e25bef9c7e, loca = 1472150      5f42599a, 59ccf000 ,203f06, ddddcccc, e2
5551 :   channel = 5    timestamp = e25bef9eef, loca = 1472348      5f40599b, 59ccf000 ,203f06, ddddcccc, e2
5552 :   channel = 5    timestamp = e25befa160, loca = 1472613      5f43599b, 59ccf000 ,203f06, ddddcccc, e2
5553 :   channel = 5    timestamp = e25befa3d1, loca = 1472877      5f415999, 59c9f000 ,203f06, ddddcccc, e2
5554 :   channel = 5    timestamp = e25befa642, loca = 1473207      5f415998, 59caf000 ,203f06, ddddcccc, e2
5555 :   channel = 5    timestamp = e25befa8b3, loca = 1473405      5f43599b, 59caf000 ,203f06, ddddcccc, e2
5556 :   channel = 5    timestamp = e25befab24, loca = 1473703      5f42599b, 59caf000 ,203f06, ddddcccc, e2
5557 :   channel = 5    timestamp = e25befad95, loca = 1473967      5f42599a, 59cbf000 ,203f06, ddddcccc, e2
5558 :   channel = 5    timestamp = e25befb006, loca = 1474297      5f44599d, 59ccf000 ,203f06, ddddcccc, e2
5559 :   channel = 5    timestamp = e25befb277, loca = 1474495      5f44599c, 59cdf000 ,203f06, ddddcccc, e2
5560 :   channel = 5    timestamp = e25befb4e8, loca = 1474760      5f44599d, 59cdf000 ,203f06, ddddcccc, e2
5561 :   channel = 5    timestamp = e25befb759, loca = 1475024      5f44599d, 59cdf000 ,203f06, ddddcccc, e2
5562 :   channel = 5    timestamp = e25befb9ca, loca = 1475354      5f43599e, 59cef000 ,203f06, ddddcccc, e2
5563 :   channel = 5    timestamp = e25befbc3b, loca = 1475552      5f44599d, 59cef000 ,203f06, ddddcccc, e2
5564 :   channel = 5    timestamp = e25befbeac, loca = 1475817      5f46599e, 59cff000 ,203f06, ddddcccc, e2
5565 :   channel = 5    timestamp = e25befc11d, loca = 1476081      5f44599e, 59cef000 ,203f06, ddddcccc, e2
5566 :   channel = 5    timestamp = e25befc38e, loca = 1476411      5f46599d, 59cff000 ,203f06, ddddcccc, e2
5567 :   channel = 5    timestamp = e25befc5ff, loca = 1476610      f00f, 203f06 ,203f06, ddddcccc, e2
5568 :   channel = 5    timestamp = e25befc870, loca = 1476874      5f45599c, 59cff000 ,203f06, ddddcccc, e2
5569 :   channel = 5    timestamp = e25befcae1, loca = 1477138      5f45599d, 59cdf000 ,203f06, ddddcccc, e2
5570 :   channel = 5    timestamp = e25befcd52, loca = 1477468      5f4759a0, 59eff000 ,203f06, ddddcccc, e2
5571 :   channel = 5    timestamp = e25befcfc3, loca = 1477667      5f44599c, 59cff000 ,203f06, ddddcccc, e2
5572 :   channel = 5    timestamp = e25befd234, loca = 1477931      5f44599e, 59d0f000 ,203f06, ddddcccc, e2
5573 :   channel = 5    timestamp = e25befd4a5, loca = 1478195      5f47599e, 59cff000 ,203f06, ddddcccc, e2
5574 :   channel = 5    timestamp = e25befd716, loca = 1478525      5f43599c, 59cef000 ,203f06, ddddcccc, e2
5575 :   channel = 5    timestamp = e25befd987, loca = 1478724      5f43599e, 59cef000 ,203f06, ddddcccc, e2
5576 :   channel = 5    timestamp = e25befdbf8, loca = 1478988      5f44599e, 59cef000 ,203f06, ddddcccc, e2
5577 :   channel = 5    timestamp = e25befde69, loca = 1479252      5f42599d, 59cff000 ,203f06, ddddcccc, e2
5578 :   channel = 5    timestamp = e25befe0da, loca = 1479582      5f43599e, 59cef000 ,203f06, ddddcccc, e2
5579 :   channel = 5    timestamp = e25befe34b, loca = 1479781      5f4759a0, 59f0f000 ,203f06, ddddcccc, e2
5580 :   channel = 5    timestamp = e25befe5bc, loca = 1480045      5f45599e, 59cff000 ,203f06, ddddcccc, e2
5581 :   channel = 5    timestamp = e25befe82d, loca = 1480309      5f4659a0, 59f0f000 ,203f06, ddddcccc, e2
5582 :   channel = 5    timestamp = e25befea9e, loca = 1480639      5f4859a2, 59f0f000 ,203f06, ddddcccc, e2
5583 :   channel = 5    timestamp = e25befed0f, loca = 1480871      5f46599f, 59d0f000 ,203f06, ddddcccc, e2
5584 :   channel = 5    timestamp = e25befef80, loca = 1481135      5f44599e, 59d0f000 ,203f06, ddddcccc, e2
5585 :   channel = 5    timestamp = e25beff1f1, loca = 1481399      5f4759a1, 59f1f000 ,203f06, ddddcccc, e2
5586 :   channel = 5    timestamp = e25beff462, loca = 1481730      f00f, 203f06 ,203f06, ddddcccc, e2
5587 :   channel = 5    timestamp = e25beff6d3, loca = 1481928      5f45599f, 59d0f000 ,203f06, ddddcccc, e2
5588 :   channel = 5    timestamp = e25beff944, loca = 1482192      5f4959a2, 59f1f000 ,203f06, ddddcccc, e2
5589 :   channel = 5    timestamp = e25beffbb5, loca = 1482456      5f4759a1, 59f1f000 ,203f06, ddddcccc, e2
5590 :   channel = 5    timestamp = e25beffe26, loca = 1482787      5f4959a0, 59f1f000 ,203f06, ddddcccc, e2
5591 :   channel = 5    timestamp = e25bf00097, loca = 1482985      5f4959a1, 59f1f000 ,203f06, ddddcccc, e2
5592 :   channel = 5    timestamp = e25bf00308, loca = 1483249      5f4659a1, 59f1f000 ,203f06, ddddcccc, e2
5593 :   channel = 5    timestamp = e25bf00579, loca = 1483513      5f4859a1, 59f1f000 ,203f06, ddddcccc, e2
5594 :   channel = 5    timestamp = e25bf007ea, loca = 1483844      5f4959a2, 59f1f000 ,203f06, ddddcccc, e2
5595 :   channel = 5    timestamp = e25bf00a5b, loca = 1484042      5f4859a0, 59f3f000 ,203f06, ddddcccc, e2
5596 :   channel = 5    timestamp = e25bf00ccc, loca = 1484306      5f4859a2, 59f3f000 ,203f06, ddddcccc, e2
5597 :   channel = 5    timestamp = e25bf00f3d, loca = 1484570      5f4a59a3, 59f3f000 ,203f06, ddddcccc, e2
5598 :   channel = 5    timestamp = e25bf011ae, loca = 1484901      5f4659a1, 59f2f000 ,203f06, ddddcccc, e2
5599 :   channel = 5    timestamp = e25bf0141f, loca = 1485099      5f4759a2, 59f2f000 ,203f06, ddddcccc, e2
5600 :   channel = 5    timestamp = e25bf01690, loca = 1485363      5f4959a4, 59f2f000 ,203f06, ddddcccc, e2
5601 :   channel = 5    timestamp = e25bf01901, loca = 1485627      5f4759a1, 59f1f000 ,203f06, ddddcccc, e2
5602 :   channel = 5    timestamp = e25bf01b72, loca = 1485958      5f4759a3, 59f3f000 ,203f06, ddddcccc, e2
5603 :   channel = 5    timestamp = e25bf01de3, loca = 1486156      5f4a59a4, 59f3f000 ,203f06, ddddcccc, e2
5604 :   channel = 5    timestamp = e25bf02054, loca = 1486420      5f4759a3, 59f2f000 ,203f06, ddddcccc, e2
5605 :   channel = 5    timestamp = e25bf022c5, loca = 1486684      5f4859a2, 59f1f000 ,203f06, ddddcccc, e2
5606 :   channel = 5    timestamp = e25bf02536, loca = 1487015      5f4a59a4, 59f4f000 ,203f06, ddddcccc, e2
5607 :   channel = 5    timestamp = e25bf027a7, loca = 1487213      5f4859a3, 59f2f000 ,203f06, ddddcccc, e2
5608 :   channel = 5    timestamp = e25bf02a18, loca = 1487477      5f4959a3, 59f3f000 ,203f06, ddddcccc, e2
5609 :   channel = 5    timestamp = e25bf02c89, loca = 1487741      5f4b59a2, 59f2f000 ,203f06, ddddcccc, e2
5610 :   channel = 5    timestamp = e25bf02efa, loca = 1488105      5f4859a2, 59f2f000 ,203f06, ddddcccc, e2
5611 :   channel = 5    timestamp = e25bf0316b, loca = 1488303      5f4a59a4, 59f3f000 ,203f06, ddddcccc, e2
5612 :   channel = 5    timestamp = e25bf033dc, loca = 1488567      5f4c59a4, 59f5f000 ,203f06, ddddcccc, e2
5613 :   channel = 5    timestamp = e25bf0364d, loca = 1488831      5f4a59a5, 59f4f000 ,203f06, ddddcccc, e2
5614 :   channel = 5    timestamp = e25bf038be, loca = 1489162      5f4959a4, 59f5f000 ,203f06, ddddcccc, e2
5615 :   channel = 5    timestamp = e25bf03b2f, loca = 1489360      5f4a59a8, 59f5f000 ,203f06, ddddcccc, e2
5616 :   channel = 5    timestamp = e25bf03da0, loca = 1489624      5f4b59a4, 59f4f000 ,203f06, ddddcccc, e2
5617 :   channel = 5    timestamp = e25bf04011, loca = 1489888      5f4b59a4, 59f4f000 ,203f06, ddddcccc, e2
5618 :   channel = 5    timestamp = e25bf04282, loca = 1490219      5f4c59a5, 59f5f000 ,203f06, ddddcccc, e2
5619 :   channel = 5    timestamp = e25bf044f3, loca = 1490417      5f4a59a6, 59f6f000 ,203f06, ddddcccc, e2
5620 :   channel = 5    timestamp = e25bf04764, loca = 1490681      5f4b59a5, 59f5f000 ,203f06, ddddcccc, e2
5621 :   channel = 5    timestamp = e25bf049d5, loca = 1490946      f00f, 203f06 ,203f06, ddddcccc, e2
5622 :   channel = 5    timestamp = e25bf04c46, loca = 1491276      5f4a59a7, 59f4f000 ,203f06, ddddcccc, e2
5623 :   channel = 5    timestamp = e25bf04eb7, loca = 1491474      5f4a59a5, 59f5f000 ,203f06, ddddcccc, e2
5624 :   channel = 5    timestamp = e25bf05128, loca = 1491738      5f4d59a7, 59f4f000 ,203f06, ddddcccc, e2
5625 :   channel = 5    timestamp = e25bf05399, loca = 1492003      5f4a59a4, 59f4f000 ,203f06, ddddcccc, e2
5626 :   channel = 5    timestamp = e25bf0560a, loca = 1492333      5f4b59a6, 59f5f000 ,203f06, ddddcccc, e2
5627 :   channel = 5    timestamp = e25bf0587b, loca = 1492531      5f4c59a7, 59f7f000 ,203f06, ddddcccc, e2
5628 :   channel = 5    timestamp = e25bf05aec, loca = 1492795      5f4b59a6, 59f5f000 ,203f06, ddddcccc, e2
5629 :   channel = 5    timestamp = e25bf05d5d, loca = 1493060      5f4b59a7, 59f6f000 ,203f06, ddddcccc, e2
5630 :   channel = 5    timestamp = e25bf05fce, loca = 1493390      5f4d59aa, 59f7f000 ,203f06, ddddcccc, e2
5631 :   channel = 5    timestamp = e25bf0623f, loca = 1493588      5f4c59a7, 59f5f000 ,203f06, ddddcccc, e2
5632 :   channel = 5    timestamp = e25bf064b0, loca = 1493852      5f4b59a9, 59f6f000 ,203f06, ddddcccc, e2
5633 :   channel = 5    timestamp = e25bf06721, loca = 1494117      5f4e59a8, 59f6f000 ,203f06, ddddcccc, e2
5634 :   channel = 5    timestamp = e25bf06992, loca = 1494447      5f4d59a8, 59f7f000 ,203f06, ddddcccc, e2
