0 :   channel = 6    timestamp = e25bbab11f, loca = 35      6da26920, f000f000 ,203f07, ddddcccc, e2
5046 :   channel = 6    timestamp = e25bead076, loca = 1338733      6f006968, 6820f000 ,203f07, ddddcccc, e2
5047 :   channel = 6    timestamp = e25bead2e7, loca = 1338997      6f026968, 6821f000 ,203f07, ddddcccc, e2
5048 :   channel = 6    timestamp = e25bead558, loca = 1339261      6f006968, 681ef000 ,203f07, ddddcccc, e2
5049 :   channel = 6    timestamp = e25bead7c9, loca = 1339460      4ef54963, 488ff000 ,203f07, ddddcccc, e2
5050 :   channel = 6    timestamp = e25beada3a, loca = 1339790      6f046968, 6820f000 ,203f07, ddddcccc, e2
5051 :   channel = 6    timestamp = e25beadcab, loca = 1340054      6f026967, 681ff000 ,203f07, ddddcccc, e2
5052 :   channel = 6    timestamp = e25beadf1c, loca = 1340318      6f046969, 6822f000 ,203f07, ddddcccc, e2
5053 :   channel = 6    timestamp = e25beae18d, loca = 1340517      4ef84964, 4890f000 ,203f07, ddddcccc, e2
5054 :   channel = 6    timestamp = e25beae3fe, loca = 1340847      6f036968, 6822f000 ,203f07, ddddcccc, e2
5055 :   channel = 6    timestamp = e25beae66f, loca = 1341111      6f056968, 6823f000 ,203f07, ddddcccc, e2
5056 :   channel = 6    timestamp = e25beae8e0, loca = 1341375      6f06696a, 6824f000 ,203f07, ddddcccc, e2
5057 :   channel = 6    timestamp = e25beaeb51, loca = 1341574      4efb4967, 4891f000 ,203f07, ddddcccc, e2
5058 :   channel = 6    timestamp = e25beaedc2, loca = 1341904      6f056969, 6823f000 ,203f07, ddddcccc, e2
5059 :   channel = 6    timestamp = e25beaf033, loca = 1342168      6f0a696a, 6828f000 ,203f07, ddddcccc, e2
5060 :   channel = 6    timestamp = e25beaf2a4, loca = 1342432      6f06696a, 6826f000 ,203f07, ddddcccc, e2
5061 :   channel = 6    timestamp = e25beaf515, loca = 1342631      4efa4964, 4892f000 ,203f07, ddddcccc, e2
5062 :   channel = 6    timestamp = e25beaf786, loca = 1342961      6f08696a, 6824f000 ,203f07, ddddcccc, e2
5063 :   channel = 6    timestamp = e25beaf9f7, loca = 1343225      6f07696a, 6825f000 ,203f07, ddddcccc, e2
5064 :   channel = 6    timestamp = e25beafc68, loca = 1343490      f00f, 203f07 ,203f07, ddddcccc, e2
5065 :   channel = 6    timestamp = e25beafed9, loca = 1343688      4ef84964, 4890f000 ,203f07, ddddcccc, e2
5066 :   channel = 6    timestamp = e25beb014a, loca = 1344018      6f06696a, 6826f000 ,203f07, ddddcccc, e2
5067 :   channel = 6    timestamp = e25beb03bb, loca = 1344282      6f06696a, 6825f000 ,203f07, ddddcccc, e2
5068 :   channel = 6    timestamp = e25beb062c, loca = 1344547      6f076969, 6824f000 ,203f07, ddddcccc, e2
5069 :   channel = 6    timestamp = e25beb089d, loca = 1344745      4ef84965, 4890f000 ,203f07, ddddcccc, e2
5070 :   channel = 6    timestamp = e25beb0b0e, loca = 1345075      6f06696a, 6824f000 ,203f07, ddddcccc, e2
5071 :   channel = 6    timestamp = e25beb0d7f, loca = 1345339      6f0a696a, 6824f000 ,203f07, ddddcccc, e2
5072 :   channel = 6    timestamp = e25beb0ff0, loca = 1345604      6f056969, 6824f000 ,203f07, ddddcccc, e2
5073 :   channel = 6    timestamp = e25beb1261, loca = 1345802      4efb4967, 4892f000 ,203f07, ddddcccc, e2
5074 :   channel = 6    timestamp = e25beb14d2, loca = 1346132      6f09696b, 6827f000 ,203f07, ddddcccc, e2
5075 :   channel = 6    timestamp = e25beb1743, loca = 1346396      6f05696a, 6824f000 ,203f07, ddddcccc, e2
5076 :   channel = 6    timestamp = e25beb19b4, loca = 1346661      6f096969, 6826f000 ,203f07, ddddcccc, e2
5077 :   channel = 6    timestamp = e25beb1c25, loca = 1346859      4efe4966, 4893f000 ,203f07, ddddcccc, e2
5078 :   channel = 6    timestamp = e25beb1e96, loca = 1347189      6f09696c, 6827f000 ,203f07, ddddcccc, e2
5079 :   channel = 6    timestamp = e25beb2107, loca = 1347453      6f0a696b, 6829f000 ,203f07, ddddcccc, e2
5080 :   channel = 6    timestamp = e25beb2378, loca = 1347718      6f0d696e, 682ef000 ,203f07, ddddcccc, e2
5081 :   channel = 6    timestamp = e25beb25e9, loca = 1347916      4efe4967, 4895f000 ,203f07, ddddcccc, e2
5082 :   channel = 6    timestamp = e25beb285a, loca = 1348246      6f10696d, 6830f000 ,203f07, ddddcccc, e2
5083 :   channel = 6    timestamp = e25beb2acb, loca = 1348510      6f10696e, 682ff000 ,203f07, ddddcccc, e2
5084 :   channel = 6    timestamp = e25beb2d3c, loca = 1348808      6f0b696d, 682cf000 ,203f07, ddddcccc, e2
5085 :   channel = 6    timestamp = e25beb2fad, loca = 1349006      4f004968, 4898f000 ,203f07, ddddcccc, e2
5086 :   channel = 6    timestamp = e25beb321e, loca = 1349336      6f0c696e, 682bf000 ,203f07, ddddcccc, e2
5087 :   channel = 6    timestamp = e25beb348f, loca = 1349600      6f09696c, 6828f000 ,203f07, ddddcccc, e2
5088 :   channel = 6    timestamp = e25beb3700, loca = 1349865      6f0a696d, 6829f000 ,203f07, ddddcccc, e2
5089 :   channel = 6    timestamp = e25beb3971, loca = 1350063      4efc4965, 4893f000 ,203f07, ddddcccc, e2
5090 :   channel = 6    timestamp = e25beb3be2, loca = 1350393      6f09696c, 6829f000 ,203f07, ddddcccc, e2
5091 :   channel = 6    timestamp = e25beb3e53, loca = 1350658      f00f, 203f07 ,203f07, ddddcccc, e2
5092 :   channel = 6    timestamp = e25beb40c4, loca = 1350922      6f0b696d, 682bf000 ,203f07, ddddcccc, e2
5093 :   channel = 6    timestamp = e25beb4335, loca = 1351120      4f024969, 4897f000 ,203f07, ddddcccc, e2
5094 :   channel = 6    timestamp = e25beb45a6, loca = 1351450      6f0d696c, 682bf000 ,203f07, ddddcccc, e2
5095 :   channel = 6    timestamp = e25beb4817, loca = 1351715      6f0d696d, 682af000 ,203f07, ddddcccc, e2
5096 :   channel = 6    timestamp = e25beb4a88, loca = 1351979      6f0b696c, 682af000 ,203f07, ddddcccc, e2
5097 :   channel = 6    timestamp = e25beb4cf9, loca = 1352177      4f03496a, 4899f000 ,203f07, ddddcccc, e2
5098 :   channel = 6    timestamp = e25beb4f6a, loca = 1352507      6f0e696e, 682bf000 ,203f07, ddddcccc, e2
5099 :   channel = 6    timestamp = e25beb51db, loca = 1352772      6f0c696e, 682df000 ,203f07, ddddcccc, e2
5100 :   channel = 6    timestamp = e25beb544c, loca = 1353036      6f0e696f, 682cf000 ,203f07, ddddcccc, e2
5101 :   channel = 6    timestamp = e25beb56bd, loca = 1353234      4f03496b, 489af000 ,203f07, ddddcccc, e2
5102 :   channel = 6    timestamp = e25beb592e, loca = 1353564      6f0e6970, 6830f000 ,203f07, ddddcccc, e2
5103 :   channel = 6    timestamp = e25beb5b9f, loca = 1353829      6f116970, 6831f000 ,203f07, ddddcccc, e2
5104 :   channel = 6    timestamp = e25beb5e10, loca = 1354093      6f136971, 6833f000 ,203f07, ddddcccc, e2
5105 :   channel = 6    timestamp = e25beb6081, loca = 1354291      4f044969, 489af000 ,203f07, ddddcccc, e2
5106 :   channel = 6    timestamp = e25beb62f2, loca = 1354621      6f11696f, 6832f000 ,203f07, ddddcccc, e2
5107 :   channel = 6    timestamp = e25beb6563, loca = 1354886      6f11696f, 6831f000 ,203f07, ddddcccc, e2
5108 :   channel = 6    timestamp = e25beb67d4, loca = 1355150      6f0f696f, 682ff000 ,203f07, ddddcccc, e2
5109 :   channel = 6    timestamp = e25beb6a45, loca = 1355348      4f07496c, 489cf000 ,203f07, ddddcccc, e2
5110 :   channel = 6    timestamp = e25beb6cb6, loca = 1355678      6f116970, 6832f000 ,203f07, ddddcccc, e2
5111 :   channel = 6    timestamp = e25beb6f27, loca = 1355976      6f10696e, 6830f000 ,203f07, ddddcccc, e2
5112 :   channel = 6    timestamp = e25beb7198, loca = 1356240      6f0f696f, 682ef000 ,203f07, ddddcccc, e2
5113 :   channel = 6    timestamp = e25beb7409, loca = 1356438      4f04496b, 4899f000 ,203f07, ddddcccc, e2
5114 :   channel = 6    timestamp = e25beb767a, loca = 1356768      6f0e696e, 682ef000 ,203f07, ddddcccc, e2
5115 :   channel = 6    timestamp = e25beb78eb, loca = 1357033      6f0f696f, 682ef000 ,203f07, ddddcccc, e2
5116 :   channel = 6    timestamp = e25beb7b5c, loca = 1357297      6f10696f, 6830f000 ,203f07, ddddcccc, e2
5117 :   channel = 6    timestamp = e25beb7dcd, loca = 1357495      4f05496a, 489cf000 ,203f07, ddddcccc, e2
5118 :   channel = 6    timestamp = e25beb803e, loca = 1357826      f00f, 203f07 ,203f07, ddddcccc, e2
5119 :   channel = 6    timestamp = e25beb82af, loca = 1358090      6f126971, 6831f000 ,203f07, ddddcccc, e2
5120 :   channel = 6    timestamp = e25beb8520, loca = 1358354      6f0f6970, 682ff000 ,203f07, ddddcccc, e2
5121 :   channel = 6    timestamp = e25beb8791, loca = 1358552      4f08496c, 489df000 ,203f07, ddddcccc, e2
5122 :   channel = 6    timestamp = e25beb8a02, loca = 1358883      6f156971, 6835f000 ,203f07, ddddcccc, e2
5123 :   channel = 6    timestamp = e25beb8c73, loca = 1359147      6f136972, 6835f000 ,203f07, ddddcccc, e2
5124 :   channel = 6    timestamp = e25beb8ee4, loca = 1359411      6f166973, 6836f000 ,203f07, ddddcccc, e2
5125 :   channel = 6    timestamp = e25beb9155, loca = 1359609      4f05496d, 489bf000 ,203f07, ddddcccc, e2
5126 :   channel = 6    timestamp = e25beb93c6, loca = 1359940      6f156973, 6836f000 ,203f07, ddddcccc, e2
5127 :   channel = 6    timestamp = e25beb9637, loca = 1360204      6f146972, 6836f000 ,203f07, ddddcccc, e2
5128 :   channel = 6    timestamp = e25beb98a8, loca = 1360468      6f176972, 6837f000 ,203f07, ddddcccc, e2
5129 :   channel = 6    timestamp = e25beb9b19, loca = 1360666      4f09496e, 489ef000 ,203f07, ddddcccc, e2
5130 :   channel = 6    timestamp = e25beb9d8a, loca = 1360997      6f156972, 6837f000 ,203f07, ddddcccc, e2
5131 :   channel = 6    timestamp = e25beb9ffb, loca = 1361261      6f156973, 6834f000 ,203f07, ddddcccc, e2
5132 :   channel = 6    timestamp = e25beba26c, loca = 1361525      6f126971, 6832f000 ,203f07, ddddcccc, e2
5133 :   channel = 6    timestamp = e25beba4dd, loca = 1361723      4f08496d, 489ef000 ,203f07, ddddcccc, e2
5134 :   channel = 6    timestamp = e25beba74e, loca = 1362054      6f146972, 6835f000 ,203f07, ddddcccc, e2
5135 :   channel = 6    timestamp = e25beba9bf, loca = 1362318      6f126973, 6833f000 ,203f07, ddddcccc, e2
5136 :   channel = 6    timestamp = e25bebac30, loca = 1362582      6f146972, 6835f000 ,203f07, ddddcccc, e2
5137 :   channel = 6    timestamp = e25bebaea1, loca = 1362780      4f0a496d, 489ff000 ,203f07, ddddcccc, e2
5138 :   channel = 6    timestamp = e25bebb112, loca = 1363144      6f146972, 6834f000 ,203f07, ddddcccc, e2
5139 :   channel = 6    timestamp = e25bebb383, loca = 1363408      6f156973, 6834f000 ,203f07, ddddcccc, e2
5140 :   channel = 6    timestamp = e25bebb5f4, loca = 1363672      6f166974, 6837f000 ,203f07, ddddcccc, e2
5141 :   channel = 6    timestamp = e25bebb865, loca = 1363870      4f0b496e, 489ef000 ,203f07, ddddcccc, e2
5142 :   channel = 6    timestamp = e25bebbad6, loca = 1364201      6f166974, 6837f000 ,203f07, ddddcccc, e2
5143 :   channel = 6    timestamp = e25bebbd47, loca = 1364465      6f176974, 6837f000 ,203f07, ddddcccc, e2
5144 :   channel = 6    timestamp = e25bebbfb8, loca = 1364729      6f156973, 6837f000 ,203f07, ddddcccc, e2
5145 :   channel = 6    timestamp = e25bebc229, loca = 1364927      4f0d496e, 48a0f000 ,203f07, ddddcccc, e2
5146 :   channel = 6    timestamp = e25bebc49a, loca = 1365258      6f186976, 683af000 ,203f07, ddddcccc, e2
5147 :   channel = 6    timestamp = e25bebc70b, loca = 1365522      6f176974, 6838f000 ,203f07, ddddcccc, e2
5148 :   channel = 6    timestamp = e25bebc97c, loca = 1365786      6f196976, 683bf000 ,203f07, ddddcccc, e2
5149 :   channel = 6    timestamp = e25bebcbed, loca = 1365984      4f0d496f, 48a0f000 ,203f07, ddddcccc, e2
5150 :   channel = 6    timestamp = e25bebce5e, loca = 1366315      6f1a6975, 683cf000 ,203f07, ddddcccc, e2
5151 :   channel = 6    timestamp = e25bebd0cf, loca = 1366579      6f1b6977, 683ef000 ,203f07, ddddcccc, e2
5152 :   channel = 6    timestamp = e25bebd340, loca = 1366843      6f1d6977, 6840f000 ,203f07, ddddcccc, e2
5153 :   channel = 6    timestamp = e25bebd5b1, loca = 1367042      f00f, 203f07 ,203f07, ddddcccc, e2
5154 :   channel = 6    timestamp = e25bebd822, loca = 1367372      6f196975, 683cf000 ,203f07, ddddcccc, e2
5155 :   channel = 6    timestamp = e25bebda93, loca = 1367636      6f196976, 683bf000 ,203f07, ddddcccc, e2
5156 :   channel = 6    timestamp = e25bebdd04, loca = 1367900      6f186975, 683af000 ,203f07, ddddcccc, e2
5157 :   channel = 6    timestamp = e25bebdf75, loca = 1368099      4f0f4971, 48a4f000 ,203f07, ddddcccc, e2
5158 :   channel = 6    timestamp = e25bebe1e6, loca = 1368429      6f186974, 683bf000 ,203f07, ddddcccc, e2
5159 :   channel = 6    timestamp = e25bebe457, loca = 1368693      6f156975, 6836f000 ,203f07, ddddcccc, e2
5160 :   channel = 6    timestamp = e25bebe6c8, loca = 1368957      6f176974, 6838f000 ,203f07, ddddcccc, e2
5161 :   channel = 6    timestamp = e25bebe939, loca = 1369156      4f0e4970, 48a3f000 ,203f07, ddddcccc, e2
5162 :   channel = 6    timestamp = e25bebebaa, loca = 1369486      6f176974, 6839f000 ,203f07, ddddcccc, e2
5163 :   channel = 6    timestamp = e25bebee1b, loca = 1369750      6f186974, 6838f000 ,203f07, ddddcccc, e2
5164 :   channel = 6    timestamp = e25bebf08c, loca = 1370014      6f186975, 683cf000 ,203f07, ddddcccc, e2
5165 :   channel = 6    timestamp = e25bebf2fd, loca = 1370246      4f0f4971, 48a3f000 ,203f07, ddddcccc, e2
5166 :   channel = 6    timestamp = e25bebf56e, loca = 1370576      6f1a6977, 683ef000 ,203f07, ddddcccc, e2
5167 :   channel = 6    timestamp = e25bebf7df, loca = 1370840      6f1c6978, 683ef000 ,203f07, ddddcccc, e2
5168 :   channel = 6    timestamp = e25bebfa50, loca = 1371104      6f1f6979, 6840f000 ,203f07, ddddcccc, e2
5169 :   channel = 6    timestamp = e25bebfcc1, loca = 1371303      4f104972, 48a5f000 ,203f07, ddddcccc, e2
5170 :   channel = 6    timestamp = e25bebff32, loca = 1371633      6f1f697a, 6842f000 ,203f07, ddddcccc, e2
5171 :   channel = 6    timestamp = e25bec01a3, loca = 1371897      6f1e6979, 6841f000 ,203f07, ddddcccc, e2
5172 :   channel = 6    timestamp = e25bec0414, loca = 1372162      f00f, 203f07 ,203f07, ddddcccc, e2
5173 :   channel = 6    timestamp = e25bec0685, loca = 1372360      4f114973, 48a4f000 ,203f07, ddddcccc, e2
5174 :   channel = 6    timestamp = e25bec08f6, loca = 1372690      6f206979, 6842f000 ,203f07, ddddcccc, e2
5175 :   channel = 6    timestamp = e25bec0b67, loca = 1372954      6f1f6979, 6841f000 ,203f07, ddddcccc, e2
5176 :   channel = 6    timestamp = e25bec0dd8, loca = 1373219      6f1d6979, 6840f000 ,203f07, ddddcccc, e2
5177 :   channel = 6    timestamp = e25bec1049, loca = 1373417      4f114971, 48a3f000 ,203f07, ddddcccc, e2
5178 :   channel = 6    timestamp = e25bec12ba, loca = 1373747      6f1b6977, 683ef000 ,203f07, ddddcccc, e2
5179 :   channel = 6    timestamp = e25bec152b, loca = 1374011      6f1c6978, 683df000 ,203f07, ddddcccc, e2
5180 :   channel = 6    timestamp = e25bec179c, loca = 1374276      6f1b6978, 683ef000 ,203f07, ddddcccc, e2
5181 :   channel = 6    timestamp = e25bec1a0d, loca = 1374474      4f164975, 48a8f000 ,203f07, ddddcccc, e2
5182 :   channel = 6    timestamp = e25bec1c7e, loca = 1374804      6f1d6977, 683ef000 ,203f07, ddddcccc, e2
5183 :   channel = 6    timestamp = e25bec1eef, loca = 1375068      6f1d6979, 683ef000 ,203f07, ddddcccc, e2
5184 :   channel = 6    timestamp = e25bec2160, loca = 1375333      6f1a6979, 683ef000 ,203f07, ddddcccc, e2
5185 :   channel = 6    timestamp = e25bec23d1, loca = 1375531      4f174975, 48aaf000 ,203f07, ddddcccc, e2
5186 :   channel = 6    timestamp = e25bec2642, loca = 1375861      6f1c6979, 6840f000 ,203f07, ddddcccc, e2
5187 :   channel = 6    timestamp = e25bec28b3, loca = 1376125      6f1d6979, 6840f000 ,203f07, ddddcccc, e2
5188 :   channel = 6    timestamp = e25bec2b24, loca = 1376390      6f1f697a, 6841f000 ,203f07, ddddcccc, e2
5189 :   channel = 6    timestamp = e25bec2d95, loca = 1376588      4f174974, 48aaf000 ,203f07, ddddcccc, e2
5190 :   channel = 6    timestamp = e25bec3006, loca = 1376918      6f21697b, 6843f000 ,203f07, ddddcccc, e2
5191 :   channel = 6    timestamp = e25bec3277, loca = 1377182      6f22697b, 6844f000 ,203f07, ddddcccc, e2
5192 :   channel = 6    timestamp = e25bec34e8, loca = 1377447      6f24697c, 6845f000 ,203f07, ddddcccc, e2
5193 :   channel = 6    timestamp = e25bec3759, loca = 1377645      4f164974, 48a8f000 ,203f07, ddddcccc, e2
5194 :   channel = 6    timestamp = e25bec39ca, loca = 1377975      6f22697c, 6847f000 ,203f07, ddddcccc, e2
5195 :   channel = 6    timestamp = e25bec3c3b, loca = 1378239      6f24697d, 6847f000 ,203f07, ddddcccc, e2
5196 :   channel = 6    timestamp = e25bec3eac, loca = 1378504      6f24697d, 6846f000 ,203f07, ddddcccc, e2
5197 :   channel = 6    timestamp = e25bec411d, loca = 1378702      4f164974, 48a8f000 ,203f07, ddddcccc, e2
5198 :   channel = 6    timestamp = e25bec438e, loca = 1379032      6f24697d, 6848f000 ,203f07, ddddcccc, e2
5199 :   channel = 6    timestamp = e25bec45ff, loca = 1379296      6f24697e, 6849f000 ,203f07, ddddcccc, e2
5200 :   channel = 6    timestamp = e25bec4870, loca = 1379561      6f22697d, 6847f000 ,203f07, ddddcccc, e2
5201 :   channel = 6    timestamp = e25bec4ae1, loca = 1379759      4f174975, 48aaf000 ,203f07, ddddcccc, e2
5202 :   channel = 6    timestamp = e25bec4d52, loca = 1380089      6f21697c, 6846f000 ,203f07, ddddcccc, e2
5203 :   channel = 6    timestamp = e25bec4fc3, loca = 1380354      f00f, 203f07 ,203f07, ddddcccc, e2
5204 :   channel = 6    timestamp = e25bec5234, loca = 1380618      6f22697d, 6843f000 ,203f07, ddddcccc, e2
5205 :   channel = 6    timestamp = e25bec54a5, loca = 1380816      4f1b4978, 48acf000 ,203f07, ddddcccc, e2
5206 :   channel = 6    timestamp = e25bec5716, loca = 1381146      6f22697c, 6846f000 ,203f07, ddddcccc, e2
5207 :   channel = 6    timestamp = e25bec5987, loca = 1381411      6f23697d, 6846f000 ,203f07, ddddcccc, e2
5208 :   channel = 6    timestamp = e25bec5bf8, loca = 1381675      6f22697c, 6847f000 ,203f07, ddddcccc, e2
5209 :   channel = 6    timestamp = e25bec5e69, loca = 1381873      4f1c4977, 48adf000 ,203f07, ddddcccc, e2
5210 :   channel = 6    timestamp = e25bec60da, loca = 1382203      6f25697d, 6846f000 ,203f07, ddddcccc, e2
5211 :   channel = 6    timestamp = e25bec634b, loca = 1382468      6f24697d, 6849f000 ,203f07, ddddcccc, e2
5212 :   channel = 6    timestamp = e25bec65bc, loca = 1382732      6f25697f, 684af000 ,203f07, ddddcccc, e2
5213 :   channel = 6    timestamp = e25bec682d, loca = 1382930      4f1a4977, 48abf000 ,203f07, ddddcccc, e2
5214 :   channel = 6    timestamp = e25bec6a9e, loca = 1383260      6f25697e, 6849f000 ,203f07, ddddcccc, e2
5215 :   channel = 6    timestamp = e25bec6d0f, loca = 1383525      6f26697f, 684bf000 ,203f07, ddddcccc, e2
5216 :   channel = 6    timestamp = e25bec6f80, loca = 1383789      6f296980, 684df000 ,203f07, ddddcccc, e2
5217 :   channel = 6    timestamp = e25bec71f1, loca = 1383987      4f1a4977, 48abf000 ,203f07, ddddcccc, e2
5218 :   channel = 6    timestamp = e25bec7462, loca = 1384317      6f266980, 684cf000 ,203f07, ddddcccc, e2
5219 :   channel = 6    timestamp = e25bec76d3, loca = 1384582      6f2a6980, 684ef000 ,203f07, ddddcccc, e2
5220 :   channel = 6    timestamp = e25bec7944, loca = 1384846      6f286981, 684df000 ,203f07, ddddcccc, e2
5221 :   channel = 6    timestamp = e25bec7bb5, loca = 1385044      4f1a4977, 48acf000 ,203f07, ddddcccc, e2
5222 :   channel = 6    timestamp = e25bec7e26, loca = 1385374      6f2b6981, 6850f000 ,203f07, ddddcccc, e2
5223 :   channel = 6    timestamp = e25bec8097, loca = 1385672      6f28697f, 684df000 ,203f07, ddddcccc, e2
5224 :   channel = 6    timestamp = e25bec8308, loca = 1385936      6f27697e, 684bf000 ,203f07, ddddcccc, e2
5225 :   channel = 6    timestamp = e25bec8579, loca = 1386134      4f1f497a, 48aff000 ,203f07, ddddcccc, e2
5226 :   channel = 6    timestamp = e25bec87ea, loca = 1386464      6f24697f, 684af000 ,203f07, ddddcccc, e2
5227 :   channel = 6    timestamp = e25bec8a5b, loca = 1386729      6f24697f, 684bf000 ,203f07, ddddcccc, e2
5228 :   channel = 6    timestamp = e25bec8ccc, loca = 1386993      6f256980, 684af000 ,203f07, ddddcccc, e2
5229 :   channel = 6    timestamp = e25bec8f3d, loca = 1387191      4f1f497b, 48b1f000 ,203f07, ddddcccc, e2
5230 :   channel = 6    timestamp = e25bec91ae, loca = 1387522      f00f, 203f07 ,203f07, ddddcccc, e2
5231 :   channel = 6    timestamp = e25bec941f, loca = 1387786      6f27697f, 684bf000 ,203f07, ddddcccc, e2
5232 :   channel = 6    timestamp = e25bec9690, loca = 1388050      6f276981, 684df000 ,203f07, ddddcccc, e2
5233 :   channel = 6    timestamp = e25bec9901, loca = 1388248      4f21497b, 48b1f000 ,203f07, ddddcccc, e2
5234 :   channel = 6    timestamp = e25bec9b72, loca = 1388579      6f296982, 684ff000 ,203f07, ddddcccc, e2
5235 :   channel = 6    timestamp = e25bec9de3, loca = 1388843      6f286982, 684ef000 ,203f07, ddddcccc, e2
5236 :   channel = 6    timestamp = e25beca054, loca = 1389107      6f286982, 684bf000 ,203f07, ddddcccc, e2
5237 :   channel = 6    timestamp = e25beca2c5, loca = 1389305      4f1d4978, 48b0f000 ,203f07, ddddcccc, e2
5238 :   channel = 6    timestamp = e25beca536, loca = 1389636      6f296981, 684ef000 ,203f07, ddddcccc, e2
5239 :   channel = 6    timestamp = e25beca7a7, loca = 1389900      6f2a6983, 6850f000 ,203f07, ddddcccc, e2
5240 :   channel = 6    timestamp = e25becaa18, loca = 1390164      6f2d6982, 6850f000 ,203f07, ddddcccc, e2
5241 :   channel = 6    timestamp = e25becac89, loca = 1390362      4f1c4979, 48aef000 ,203f07, ddddcccc, e2
5242 :   channel = 6    timestamp = e25becaefa, loca = 1390693      6f2b6983, 6851f000 ,203f07, ddddcccc, e2
5243 :   channel = 6    timestamp = e25becb16b, loca = 1390957      6f2d6983, 6850f000 ,203f07, ddddcccc, e2
5244 :   channel = 6    timestamp = e25becb3dc, loca = 1391221      6f2b6982, 6850f000 ,203f07, ddddcccc, e2
5245 :   channel = 6    timestamp = e25becb64d, loca = 1391419      4f1e497b, 48b0f000 ,203f07, ddddcccc, e2
5246 :   channel = 6    timestamp = e25becb8be, loca = 1391750      6f2d6984, 6851f000 ,203f07, ddddcccc, e2
5247 :   channel = 6    timestamp = e25becbb2f, loca = 1392014      6f296982, 684ff000 ,203f07, ddddcccc, e2
5248 :   channel = 6    timestamp = e25becbda0, loca = 1392278      6f276980, 684ef000 ,203f07, ddddcccc, e2
5249 :   channel = 6    timestamp = e25becc011, loca = 1392476      4f22497c, 48b3f000 ,203f07, ddddcccc, e2
5250 :   channel = 6    timestamp = e25becc282, loca = 1392840      6f286980, 684ef000 ,203f07, ddddcccc, e2
5251 :   channel = 6    timestamp = e25becc4f3, loca = 1393104      6f296981, 684ef000 ,203f07, ddddcccc, e2
5252 :   channel = 6    timestamp = e25becc764, loca = 1393368      6f2b6983, 6850f000 ,203f07, ddddcccc, e2
5253 :   channel = 6    timestamp = e25becc9d5, loca = 1393566      4f23497d, 48b4f000 ,203f07, ddddcccc, e2
5254 :   channel = 6    timestamp = e25beccc46, loca = 1393897      6f2c6983, 6853f000 ,203f07, ddddcccc, e2
5255 :   channel = 6    timestamp = e25becceb7, loca = 1394161      6f2e6985, 6853f000 ,203f07, ddddcccc, e2
5256 :   channel = 6    timestamp = e25becd128, loca = 1394425      6f2d6985, 6852f000 ,203f07, ddddcccc, e2
5257 :   channel = 6    timestamp = e25becd399, loca = 1394623      4f23497d, 48b5f000 ,203f07, ddddcccc, e2
5258 :   channel = 6    timestamp = e25becd60a, loca = 1394954      6f2e6986, 6856f000 ,203f07, ddddcccc, e2
5259 :   channel = 6    timestamp = e25becd87b, loca = 1395218      6f2c6985, 6854f000 ,203f07, ddddcccc, e2
5260 :   channel = 6    timestamp = e25becdaec, loca = 1395482      6f2e6985, 6853f000 ,203f07, ddddcccc, e2
5261 :   channel = 6    timestamp = e25becdd5d, loca = 1395680      4f26497e, 48b5f000 ,203f07, ddddcccc, e2
5262 :   channel = 6    timestamp = e25becdfce, loca = 1396011      6f2d6985, 6854f000 ,203f07, ddddcccc, e2
5263 :   channel = 6    timestamp = e25bece23f, loca = 1396275      6f2e6986, 6854f000 ,203f07, ddddcccc, e2
5264 :   channel = 6    timestamp = e25bece4b0, loca = 1396539      6f306987, 6855f000 ,203f07, ddddcccc, e2
5265 :   channel = 6    timestamp = e25bece721, loca = 1396738      f00f, 203f07 ,203f07, ddddcccc, e2
5266 :   channel = 6    timestamp = e25bece992, loca = 1397068      6f306985, 6856f000 ,203f07, ddddcccc, e2
5267 :   channel = 6    timestamp = e25becec03, loca = 1397332      6f306986, 6857f000 ,203f07, ddddcccc, e2
5268 :   channel = 6    timestamp = e25becee74, loca = 1397596      6f2e6986, 6857f000 ,203f07, ddddcccc, e2
5269 :   channel = 6    timestamp = e25becf0e5, loca = 1397795      4f264980, 48b4f000 ,203f07, ddddcccc, e2
5270 :   channel = 6    timestamp = e25becf356, loca = 1398125      6f2f6987, 6857f000 ,203f07, ddddcccc, e2
5271 :   channel = 6    timestamp = e25becf5c7, loca = 1398389      6f2a6984, 6853f000 ,203f07, ddddcccc, e2
5272 :   channel = 6    timestamp = e25becf838, loca = 1398653      6f2d6986, 6855f000 ,203f07, ddddcccc, e2
5273 :   channel = 6    timestamp = e25becfaa9, loca = 1398852      4f24497f, 48b4f000 ,203f07, ddddcccc, e2
5274 :   channel = 6    timestamp = e25becfd1a, loca = 1399182      6f2d6986, 6856f000 ,203f07, ddddcccc, e2
5275 :   channel = 6    timestamp = e25becff8b, loca = 1399446      6f2f6987, 6856f000 ,203f07, ddddcccc, e2
5276 :   channel = 6    timestamp = e25bed01fc, loca = 1399710      6f326988, 6858f000 ,203f07, ddddcccc, e2
5277 :   channel = 6    timestamp = e25bed046d, loca = 1399942      4f27497f, 48b6f000 ,203f07, ddddcccc, e2
5278 :   channel = 6    timestamp = e25bed06de, loca = 1400272      6f316988, 6859f000 ,203f07, ddddcccc, e2
5279 :   channel = 6    timestamp = e25bed094f, loca = 1400536      6f316989, 685af000 ,203f07, ddddcccc, e2
