0 :   channel = 4    timestamp = e25bbab390, loca = 233      2db8294e, f000f000 ,203f05, ddddcccc, e2
4887 :   channel = 4    timestamp = e25be94eb8, loca = 1296782      2edc2988, 281af000 ,203f05, ddddcccc, e2
4888 :   channel = 4    timestamp = e25be95129, loca = 1297112      8eae8943, 8854f000 ,203f05, ddddcccc, e2
4889 :   channel = 4    timestamp = e25be9539a, loca = 1297310      4ec74952, 486bf000 ,203f05, ddddcccc, e2
4890 :   channel = 4    timestamp = e25be9560b, loca = 1297575      4ecb4953, 486df000 ,203f05, ddddcccc, e2
4891 :   channel = 4    timestamp = e25be9587c, loca = 1297839      2edc2989, 2819f000 ,203f05, ddddcccc, e2
4892 :   channel = 4    timestamp = e25be95aed, loca = 1298169      8eaf8944, 8856f000 ,203f05, ddddcccc, e2
4893 :   channel = 4    timestamp = e25be95d5e, loca = 1298367      4ecd4951, 486ff000 ,203f05, ddddcccc, e2
4894 :   channel = 4    timestamp = e25be95fcf, loca = 1298632      4eca4953, 486ef000 ,203f05, ddddcccc, e2
4895 :   channel = 4    timestamp = e25be96240, loca = 1298896      2edc2989, 281bf000 ,203f05, ddddcccc, e2
4896 :   channel = 4    timestamp = e25be964b1, loca = 1299226      8ead8943, 8854f000 ,203f05, ddddcccc, e2
4897 :   channel = 4    timestamp = e25be96722, loca = 1299424      4ecf4954, 4870f000 ,203f05, ddddcccc, e2
4898 :   channel = 4    timestamp = e25be96993, loca = 1299689      4ed14954, 4871f000 ,203f05, ddddcccc, e2
4899 :   channel = 4    timestamp = e25be96c04, loca = 1299953      2ee0298a, 2820f000 ,203f05, ddddcccc, e2
4900 :   channel = 4    timestamp = e25be96e75, loca = 1300283      8eaa8943, 8853f000 ,203f05, ddddcccc, e2
4901 :   channel = 4    timestamp = e25be970e6, loca = 1300482      f00f, 203f05 ,203f05, ddddcccc, e2
4902 :   channel = 4    timestamp = e25be97357, loca = 1300746      4ed44955, 4876f000 ,203f05, ddddcccc, e2
4903 :   channel = 4    timestamp = e25be975c8, loca = 1301010      2ee4298a, 2822f000 ,203f05, ddddcccc, e2
4904 :   channel = 4    timestamp = e25be97839, loca = 1301340      8ead8944, 8853f000 ,203f05, ddddcccc, e2
4905 :   channel = 4    timestamp = e25be97aaa, loca = 1301539      4ed44956, 4875f000 ,203f05, ddddcccc, e2
4906 :   channel = 4    timestamp = e25be97d1b, loca = 1301803      4ed54955, 4875f000 ,203f05, ddddcccc, e2
4907 :   channel = 4    timestamp = e25be97f8c, loca = 1302067      2ee3298c, 2823f000 ,203f05, ddddcccc, e2
4908 :   channel = 4    timestamp = e25be981fd, loca = 1302397      8eb08945, 8856f000 ,203f05, ddddcccc, e2
4909 :   channel = 4    timestamp = e25be9846e, loca = 1302596      4ed14955, 4873f000 ,203f05, ddddcccc, e2
4910 :   channel = 4    timestamp = e25be986df, loca = 1302860      4ed04956, 4871f000 ,203f05, ddddcccc, e2
4911 :   channel = 4    timestamp = e25be98950, loca = 1303124      2ee1298b, 2820f000 ,203f05, ddddcccc, e2
4912 :   channel = 4    timestamp = e25be98bc1, loca = 1303454      8eb38945, 8859f000 ,203f05, ddddcccc, e2
4913 :   channel = 4    timestamp = e25be98e32, loca = 1303653      4ece4954, 4871f000 ,203f05, ddddcccc, e2
4914 :   channel = 4    timestamp = e25be990a3, loca = 1303917      4ecf4955, 4873f000 ,203f05, ddddcccc, e2
4915 :   channel = 4    timestamp = e25be99314, loca = 1304181      2edf2989, 281ef000 ,203f05, ddddcccc, e2
4916 :   channel = 4    timestamp = e25be99585, loca = 1304511      8eb98948, 885cf000 ,203f05, ddddcccc, e2
4917 :   channel = 4    timestamp = e25be997f6, loca = 1304710      4ecf4953, 4872f000 ,203f05, ddddcccc, e2
4918 :   channel = 4    timestamp = e25be99a67, loca = 1304974      4ed34955, 4873f000 ,203f05, ddddcccc, e2
4919 :   channel = 4    timestamp = e25be99cd8, loca = 1305238      2ee7298e, 2824f000 ,203f05, ddddcccc, e2
4920 :   channel = 4    timestamp = e25be99f49, loca = 1305568      8eb38945, 885af000 ,203f05, ddddcccc, e2
4921 :   channel = 4    timestamp = e25be9a1ba, loca = 1305767      4ed74958, 4877f000 ,203f05, ddddcccc, e2
4922 :   channel = 4    timestamp = e25be9a42b, loca = 1306031      4ed54956, 4876f000 ,203f05, ddddcccc, e2
4923 :   channel = 4    timestamp = e25be9a69c, loca = 1306295      2ee6298d, 2825f000 ,203f05, ddddcccc, e2
4924 :   channel = 4    timestamp = e25be9a90d, loca = 1306626      f00f, 203f05 ,203f05, ddddcccc, e2
4925 :   channel = 4    timestamp = e25be9ab7e, loca = 1306824      4ed64958, 4877f000 ,203f05, ddddcccc, e2
4926 :   channel = 4    timestamp = e25be9adef, loca = 1307088      4ed84957, 4877f000 ,203f05, ddddcccc, e2
4927 :   channel = 4    timestamp = e25be9b060, loca = 1307352      2ee9298d, 2827f000 ,203f05, ddddcccc, e2
4928 :   channel = 4    timestamp = e25be9b2d1, loca = 1307683      8eb78946, 885df000 ,203f05, ddddcccc, e2
4929 :   channel = 4    timestamp = e25be9b542, loca = 1307881      4eda4958, 4878f000 ,203f05, ddddcccc, e2
4930 :   channel = 4    timestamp = e25be9b7b3, loca = 1308145      4ed84957, 4878f000 ,203f05, ddddcccc, e2
4931 :   channel = 4    timestamp = e25be9ba24, loca = 1308409      2ee8298d, 2828f000 ,203f05, ddddcccc, e2
4932 :   channel = 4    timestamp = e25be9bc95, loca = 1308740      8eb68946, 885bf000 ,203f05, ddddcccc, e2
4933 :   channel = 4    timestamp = e25be9bf06, loca = 1308938      4ed94957, 4879f000 ,203f05, ddddcccc, e2
4934 :   channel = 4    timestamp = e25be9c177, loca = 1309202      4ed84958, 4877f000 ,203f05, ddddcccc, e2
4935 :   channel = 4    timestamp = e25be9c3e8, loca = 1309466      2ee9298e, 2827f000 ,203f05, ddddcccc, e2
4936 :   channel = 4    timestamp = e25be9c659, loca = 1309797      8eb98948, 885ef000 ,203f05, ddddcccc, e2
4937 :   channel = 4    timestamp = e25be9c8ca, loca = 1309995      4ed74957, 4877f000 ,203f05, ddddcccc, e2
4938 :   channel = 4    timestamp = e25be9cb3b, loca = 1310259      4ed54957, 4875f000 ,203f05, ddddcccc, e2
4939 :   channel = 4    timestamp = e25be9cdac, loca = 1310523      2ee6298d, 2824f000 ,203f05, ddddcccc, e2
4940 :   channel = 4    timestamp = e25be9d01d, loca = 1310854      8ebe8949, 8860f000 ,203f05, ddddcccc, e2
4941 :   channel = 4    timestamp = e25be9d28e, loca = 1311052      4ed64957, 4878f000 ,203f05, ddddcccc, e2
4942 :   channel = 4    timestamp = e25be9d4ff, loca = 1311316      4edb4958, 4879f000 ,203f05, ddddcccc, e2
4943 :   channel = 4    timestamp = e25be9d770, loca = 1311580      2ee7298e, 2827f000 ,203f05, ddddcccc, e2
4944 :   channel = 4    timestamp = e25be9d9e1, loca = 1311944      8eb88948, 885ef000 ,203f05, ddddcccc, e2
4945 :   channel = 4    timestamp = e25be9dc52, loca = 1312142      4edd495a, 487bf000 ,203f05, ddddcccc, e2
4946 :   channel = 4    timestamp = e25be9dec3, loca = 1312406      4eda4959, 4878f000 ,203f05, ddddcccc, e2
4947 :   channel = 4    timestamp = e25be9e134, loca = 1312670      2eed2991, 282bf000 ,203f05, ddddcccc, e2
4948 :   channel = 4    timestamp = e25be9e3a5, loca = 1313001      8eb88947, 885bf000 ,203f05, ddddcccc, e2
4949 :   channel = 4    timestamp = e25be9e616, loca = 1313199      4edd495a, 487bf000 ,203f05, ddddcccc, e2
4950 :   channel = 4    timestamp = e25be9e887, loca = 1313463      4ede4959, 487bf000 ,203f05, ddddcccc, e2
4951 :   channel = 4    timestamp = e25be9eaf8, loca = 1313727      2eeb2990, 282af000 ,203f05, ddddcccc, e2
4952 :   channel = 4    timestamp = e25be9ed69, loca = 1314058      8ebf894a, 8862f000 ,203f05, ddddcccc, e2
4953 :   channel = 4    timestamp = e25be9efda, loca = 1314256      4edf495a, 487df000 ,203f05, ddddcccc, e2
4954 :   channel = 4    timestamp = e25be9f24b, loca = 1314520      4ee0495a, 487df000 ,203f05, ddddcccc, e2
4955 :   channel = 4    timestamp = e25be9f4bc, loca = 1314784      2ef02992, 2832f000 ,203f05, ddddcccc, e2
4956 :   channel = 4    timestamp = e25be9f72d, loca = 1315115      8ebf8949, 8861f000 ,203f05, ddddcccc, e2
4957 :   channel = 4    timestamp = e25be9f99e, loca = 1315313      4ee0495a, 487ef000 ,203f05, ddddcccc, e2
4958 :   channel = 4    timestamp = e25be9fc0f, loca = 1315577      4ee0495a, 487ff000 ,203f05, ddddcccc, e2
4959 :   channel = 4    timestamp = e25be9fe80, loca = 1315842      f00f, 203f05 ,203f05, ddddcccc, e2
4960 :   channel = 4    timestamp = e25bea00f1, loca = 1316172      8ebf8949, 8863f000 ,203f05, ddddcccc, e2
4961 :   channel = 4    timestamp = e25bea0362, loca = 1316370      4edd4959, 487cf000 ,203f05, ddddcccc, e2
4962 :   channel = 4    timestamp = e25bea05d3, loca = 1316634      4edd495b, 487cf000 ,203f05, ddddcccc, e2
4963 :   channel = 4    timestamp = e25bea0844, loca = 1316899      2eef2992, 282df000 ,203f05, ddddcccc, e2
4964 :   channel = 4    timestamp = e25bea0ab5, loca = 1317229      8ec0894b, 8862f000 ,203f05, ddddcccc, e2
4965 :   channel = 4    timestamp = e25bea0d26, loca = 1317427      4edf495b, 487ef000 ,203f05, ddddcccc, e2
4966 :   channel = 4    timestamp = e25bea0f97, loca = 1317691      4ede495a, 487ff000 ,203f05, ddddcccc, e2
4967 :   channel = 4    timestamp = e25bea1208, loca = 1317956      2eef2991, 282ef000 ,203f05, ddddcccc, e2
4968 :   channel = 4    timestamp = e25bea1479, loca = 1318286      8ebe894a, 8862f000 ,203f05, ddddcccc, e2
4969 :   channel = 4    timestamp = e25bea16ea, loca = 1318484      4ee2495b, 487ff000 ,203f05, ddddcccc, e2
4970 :   channel = 4    timestamp = e25bea195b, loca = 1318748      4ee1495a, 4880f000 ,203f05, ddddcccc, e2
4971 :   channel = 4    timestamp = e25bea1bcc, loca = 1319046      2ef12992, 2830f000 ,203f05, ddddcccc, e2
4972 :   channel = 4    timestamp = e25bea1e3d, loca = 1319376      8ec2894a, 8863f000 ,203f05, ddddcccc, e2
4973 :   channel = 4    timestamp = e25bea20ae, loca = 1319574      4ee5495c, 4881f000 ,203f05, ddddcccc, e2
4974 :   channel = 4    timestamp = e25bea231f, loca = 1319838      4ee2495c, 487ff000 ,203f05, ddddcccc, e2
4975 :   channel = 4    timestamp = e25bea2590, loca = 1320103      2ef42994, 2834f000 ,203f05, ddddcccc, e2
4976 :   channel = 4    timestamp = e25bea2801, loca = 1320433      8ec4894c, 8866f000 ,203f05, ddddcccc, e2
4977 :   channel = 4    timestamp = e25bea2a72, loca = 1320631      4ee3495c, 4880f000 ,203f05, ddddcccc, e2
4978 :   channel = 4    timestamp = e25bea2ce3, loca = 1320895      4ee6495d, 4883f000 ,203f05, ddddcccc, e2
4979 :   channel = 4    timestamp = e25bea2f54, loca = 1321160      2ef32991, 2832f000 ,203f05, ddddcccc, e2
4980 :   channel = 4    timestamp = e25bea31c5, loca = 1321490      8ec6894c, 8866f000 ,203f05, ddddcccc, e2
4981 :   channel = 4    timestamp = e25bea3436, loca = 1321688      4ee7495c, 4881f000 ,203f05, ddddcccc, e2
4982 :   channel = 4    timestamp = e25bea36a7, loca = 1321952      4ee5495d, 4882f000 ,203f05, ddddcccc, e2
4983 :   channel = 4    timestamp = e25bea3918, loca = 1322217      2ef32993, 2835f000 ,203f05, ddddcccc, e2
4984 :   channel = 4    timestamp = e25bea3b89, loca = 1322547      8ec6894c, 8868f000 ,203f05, ddddcccc, e2
4985 :   channel = 4    timestamp = e25bea3dfa, loca = 1322745      4ee3495c, 4880f000 ,203f05, ddddcccc, e2
4986 :   channel = 4    timestamp = e25bea406b, loca = 1323010      f00f, 203f05 ,203f05, ddddcccc, e2
4987 :   channel = 4    timestamp = e25bea42dc, loca = 1323274      2ef12993, 2833f000 ,203f05, ddddcccc, e2
4988 :   channel = 4    timestamp = e25bea454d, loca = 1323604      8ec8894d, 886af000 ,203f05, ddddcccc, e2
4989 :   channel = 4    timestamp = e25bea47be, loca = 1323802      4ee7495c, 4884f000 ,203f05, ddddcccc, e2
4990 :   channel = 4    timestamp = e25bea4a2f, loca = 1324067      4ee8495e, 4882f000 ,203f05, ddddcccc, e2
4991 :   channel = 4    timestamp = e25bea4ca0, loca = 1324331      2ef52994, 2835f000 ,203f05, ddddcccc, e2
4992 :   channel = 4    timestamp = e25bea4f11, loca = 1324661      8ec5894c, 8866f000 ,203f05, ddddcccc, e2
4993 :   channel = 4    timestamp = e25bea5182, loca = 1324859      4ee5495d, 4881f000 ,203f05, ddddcccc, e2
4994 :   channel = 4    timestamp = e25bea53f3, loca = 1325124      4ee9495e, 4883f000 ,203f05, ddddcccc, e2
4995 :   channel = 4    timestamp = e25bea5664, loca = 1325388      2ef32995, 2834f000 ,203f05, ddddcccc, e2
4996 :   channel = 4    timestamp = e25bea58d5, loca = 1325718      8eca894e, 886af000 ,203f05, ddddcccc, e2
4997 :   channel = 4    timestamp = e25bea5b46, loca = 1325916      4ee9495e, 4885f000 ,203f05, ddddcccc, e2
4998 :   channel = 4    timestamp = e25bea5db7, loca = 1326214      4ee8495e, 4883f000 ,203f05, ddddcccc, e2
4999 :   channel = 4    timestamp = e25bea6028, loca = 1326478      2ef82997, 2839f000 ,203f05, ddddcccc, e2
5000 :   channel = 4    timestamp = e25bea6299, loca = 1326808      8ec9894d, 886bf000 ,203f05, ddddcccc, e2
5001 :   channel = 4    timestamp = e25bea650a, loca = 1327006      4ee9495f, 4885f000 ,203f05, ddddcccc, e2
5002 :   channel = 4    timestamp = e25bea677b, loca = 1327271      4eea495e, 4885f000 ,203f05, ddddcccc, e2
5003 :   channel = 4    timestamp = e25bea69ec, loca = 1327535      2ef82995, 2839f000 ,203f05, ddddcccc, e2
5004 :   channel = 4    timestamp = e25bea6c5d, loca = 1327865      8ecb894f, 886bf000 ,203f05, ddddcccc, e2
5005 :   channel = 4    timestamp = e25bea6ece, loca = 1328063      4eec495f, 4887f000 ,203f05, ddddcccc, e2
5006 :   channel = 4    timestamp = e25bea713f, loca = 1328328      4eee4960, 4888f000 ,203f05, ddddcccc, e2
5007 :   channel = 4    timestamp = e25bea73b0, loca = 1328592      2efe2998, 283ef000 ,203f05, ddddcccc, e2
5008 :   channel = 4    timestamp = e25bea7621, loca = 1328922      8ece894f, 886ef000 ,203f05, ddddcccc, e2
5009 :   channel = 4    timestamp = e25bea7892, loca = 1329120      4eef4961, 488af000 ,203f05, ddddcccc, e2
5010 :   channel = 4    timestamp = e25bea7b03, loca = 1329385      4eed4960, 4889f000 ,203f05, ddddcccc, e2
5011 :   channel = 4    timestamp = e25bea7d74, loca = 1329649      2efb2998, 283df000 ,203f05, ddddcccc, e2
5012 :   channel = 4    timestamp = e25bea7fe5, loca = 1329979      8ecf8950, 886ff000 ,203f05, ddddcccc, e2
5013 :   channel = 4    timestamp = e25bea8256, loca = 1330178      f00f, 203f05 ,203f05, ddddcccc, e2
5014 :   channel = 4    timestamp = e25bea84c7, loca = 1330442      4eeb4960, 4886f000 ,203f05, ddddcccc, e2
5015 :   channel = 4    timestamp = e25bea8738, loca = 1330706      2ef82996, 2839f000 ,203f05, ddddcccc, e2
5016 :   channel = 4    timestamp = e25bea89a9, loca = 1331036      8ecd894f, 886df000 ,203f05, ddddcccc, e2
5017 :   channel = 4    timestamp = e25bea8c1a, loca = 1331235      4eec495f, 4885f000 ,203f05, ddddcccc, e2
5018 :   channel = 4    timestamp = e25bea8e8b, loca = 1331499      4eea495f, 4886f000 ,203f05, ddddcccc, e2
5019 :   channel = 4    timestamp = e25bea90fc, loca = 1331763      2ef82997, 283af000 ,203f05, ddddcccc, e2
5020 :   channel = 4    timestamp = e25bea936d, loca = 1332093      8ecf8950, 886ff000 ,203f05, ddddcccc, e2
5021 :   channel = 4    timestamp = e25bea95de, loca = 1332292      4eed495f, 4887f000 ,203f05, ddddcccc, e2
5022 :   channel = 4    timestamp = e25bea984f, loca = 1332556      4eef4961, 4888f000 ,203f05, ddddcccc, e2
5023 :   channel = 4    timestamp = e25bea9ac0, loca = 1332820      2efb2998, 283df000 ,203f05, ddddcccc, e2
5024 :   channel = 4    timestamp = e25bea9d31, loca = 1333150      8ece894f, 886ff000 ,203f05, ddddcccc, e2
5025 :   channel = 4    timestamp = e25bea9fa2, loca = 1333382      4ef14961, 4889f000 ,203f05, ddddcccc, e2
5026 :   channel = 4    timestamp = e25beaa213, loca = 1333646      4ef0495f, 4889f000 ,203f05, ddddcccc, e2
5027 :   channel = 4    timestamp = e25beaa484, loca = 1333910      2efe299a, 2841f000 ,203f05, ddddcccc, e2
5028 :   channel = 4    timestamp = e25beaa6f5, loca = 1334240      8ed38952, 8872f000 ,203f05, ddddcccc, e2
5029 :   channel = 4    timestamp = e25beaa966, loca = 1334439      4ef44961, 488cf000 ,203f05, ddddcccc, e2
5030 :   channel = 4    timestamp = e25beaabd7, loca = 1334703      4ef84964, 4890f000 ,203f05, ddddcccc, e2
5031 :   channel = 4    timestamp = e25beaae48, loca = 1334967      2f01299b, 2846f000 ,203f05, ddddcccc, e2
5032 :   channel = 4    timestamp = e25beab0b9, loca = 1335298      f00f, 203f05 ,203f05, ddddcccc, e2
5033 :   channel = 4    timestamp = e25beab32a, loca = 1335496      4ef84963, 488ff000 ,203f05, ddddcccc, e2
5034 :   channel = 4    timestamp = e25beab59b, loca = 1335760      4ef64963, 488ef000 ,203f05, ddddcccc, e2
5035 :   channel = 4    timestamp = e25beab80c, loca = 1336024      2f01299c, 2846f000 ,203f05, ddddcccc, e2
5036 :   channel = 4    timestamp = e25beaba7d, loca = 1336355      8ed38952, 8873f000 ,203f05, ddddcccc, e2
5037 :   channel = 4    timestamp = e25beabcee, loca = 1336553      4ef84963, 4890f000 ,203f05, ddddcccc, e2
5038 :   channel = 4    timestamp = e25beabf5f, loca = 1336817      4ef54964, 488ef000 ,203f05, ddddcccc, e2
5039 :   channel = 4    timestamp = e25beac1d0, loca = 1337081      2efe299b, 2843f000 ,203f05, ddddcccc, e2
5040 :   channel = 4    timestamp = e25beac441, loca = 1337412      8ed58952, 8872f000 ,203f05, ddddcccc, e2
5041 :   channel = 4    timestamp = e25beac6b2, loca = 1337610      4ef14961, 488bf000 ,203f05, ddddcccc, e2
5042 :   channel = 4    timestamp = e25beac923, loca = 1337874      4ef24962, 488cf000 ,203f05, ddddcccc, e2
5043 :   channel = 4    timestamp = e25beacb94, loca = 1338138      2eff299b, 2841f000 ,203f05, ddddcccc, e2
5044 :   channel = 4    timestamp = e25beace05, loca = 1338469      8ed38951, 8873f000 ,203f05, ddddcccc, e2
5045 :   channel = 4    timestamp = e25bead076, loca = 1338667      4ef34963, 488cf000 ,203f05, ddddcccc, e2
5046 :   channel = 4    timestamp = e25bead2e7, loca = 1338931      4ef44962, 488cf000 ,203f05, ddddcccc, e2
5047 :   channel = 4    timestamp = e25bead558, loca = 1339195      2f01299b, 2842f000 ,203f05, ddddcccc, e2
5048 :   channel = 4    timestamp = e25bead7c9, loca = 1339526      8ed78952, 8875f000 ,203f05, ddddcccc, e2
5049 :   channel = 4    timestamp = e25beada3a, loca = 1339724      4ef54964, 488ff000 ,203f05, ddddcccc, e2
5050 :   channel = 4    timestamp = e25beadcab, loca = 1339988      4ef64964, 4890f000 ,203f05, ddddcccc, e2
5051 :   channel = 4    timestamp = e25beadf1c, loca = 1340252      2f06299e, 2848f000 ,203f05, ddddcccc, e2
5052 :   channel = 4    timestamp = e25beae18d, loca = 1340583      8ed88953, 8875f000 ,203f05, ddddcccc, e2
5053 :   channel = 4    timestamp = e25beae3fe, loca = 1340781      4efa4965, 4892f000 ,203f05, ddddcccc, e2
5054 :   channel = 4    timestamp = e25beae66f, loca = 1341045      4ef84965, 4891f000 ,203f05, ddddcccc, e2
5055 :   channel = 4    timestamp = e25beae8e0, loca = 1341309      2f05299e, 2848f000 ,203f05, ddddcccc, e2
5056 :   channel = 4    timestamp = e25beaeb51, loca = 1341640      8ed98953, 8878f000 ,203f05, ddddcccc, e2
5057 :   channel = 4    timestamp = e25beaedc2, loca = 1341838      4ef84964, 4891f000 ,203f05, ddddcccc, e2
5058 :   channel = 4    timestamp = e25beaf033, loca = 1342102      4efc4964, 4893f000 ,203f05, ddddcccc, e2
5059 :   channel = 4    timestamp = e25beaf2a4, loca = 1342366      2f05299d, 2847f000 ,203f05, ddddcccc, e2
5060 :   channel = 4    timestamp = e25beaf515, loca = 1342697      8edd8955, 887af000 ,203f05, ddddcccc, e2
5061 :   channel = 4    timestamp = e25beaf786, loca = 1342895      4efd4966, 4895f000 ,203f05, ddddcccc, e2
5062 :   channel = 4    timestamp = e25beaf9f7, loca = 1343159      4ef94965, 4892f000 ,203f05, ddddcccc, e2
5063 :   channel = 4    timestamp = e25beafc68, loca = 1343423      2f03299d, 2849f000 ,203f05, ddddcccc, e2
5064 :   channel = 4    timestamp = e25beafed9, loca = 1343754      8eda8955, 8878f000 ,203f05, ddddcccc, e2
5065 :   channel = 4    timestamp = e25beb014a, loca = 1343952      4ef74964, 4890f000 ,203f05, ddddcccc, e2
5066 :   channel = 4    timestamp = e25beb03bb, loca = 1344216      4ef74964, 4890f000 ,203f05, ddddcccc, e2
5067 :   channel = 4    timestamp = e25beb062c, loca = 1344480      2f00299c, 2845f000 ,203f05, ddddcccc, e2
5068 :   channel = 4    timestamp = e25beb089d, loca = 1344811      8eda8954, 8878f000 ,203f05, ddddcccc, e2
5069 :   channel = 4    timestamp = e25beb0b0e, loca = 1345009      4ef84964, 488ff000 ,203f05, ddddcccc, e2
5070 :   channel = 4    timestamp = e25beb0d7f, loca = 1345273      4efb4965, 4891f000 ,203f05, ddddcccc, e2
5071 :   channel = 4    timestamp = e25beb0ff0, loca = 1345538      f00f, 203f05 ,203f05, ddddcccc, e2
5072 :   channel = 4    timestamp = e25beb1261, loca = 1345868      8edc8954, 8879f000 ,203f05, ddddcccc, e2
5073 :   channel = 4    timestamp = e25beb14d2, loca = 1346066      4efd4966, 4894f000 ,203f05, ddddcccc, e2
5074 :   channel = 4    timestamp = e25beb1743, loca = 1346330      4efd4966, 4894f000 ,203f05, ddddcccc, e2
5075 :   channel = 4    timestamp = e25beb19b4, loca = 1346595      2f06299f, 284af000 ,203f05, ddddcccc, e2
5076 :   channel = 4    timestamp = e25beb1c25, loca = 1346925      8ede8957, 887bf000 ,203f05, ddddcccc, e2
5077 :   channel = 4    timestamp = e25beb1e96, loca = 1347123      4efe4967, 4894f000 ,203f05, ddddcccc, e2
5078 :   channel = 4    timestamp = e25beb2107, loca = 1347387      4efe4968, 4895f000 ,203f05, ddddcccc, e2
5079 :   channel = 4    timestamp = e25beb2378, loca = 1347652      2f0829a0, 284df000 ,203f05, ddddcccc, e2
5080 :   channel = 4    timestamp = e25beb25e9, loca = 1347982      8ee28957, 887ef000 ,203f05, ddddcccc, e2
5081 :   channel = 4    timestamp = e25beb285a, loca = 1348180      4f014969, 4897f000 ,203f05, ddddcccc, e2
5082 :   channel = 4    timestamp = e25beb2acb, loca = 1348444      4f024968, 4898f000 ,203f05, ddddcccc, e2
5083 :   channel = 4    timestamp = e25beb2d3c, loca = 1348742      2f0b29a2, 2851f000 ,203f05, ddddcccc, e2
5084 :   channel = 4    timestamp = e25beb2fad, loca = 1349072      8ee18956, 887ef000 ,203f05, ddddcccc, e2
5085 :   channel = 4    timestamp = e25beb321e, loca = 1349270      4eff4967, 4896f000 ,203f05, ddddcccc, e2
5086 :   channel = 4    timestamp = e25beb348f, loca = 1349534      4efd4967, 4894f000 ,203f05, ddddcccc, e2
5087 :   channel = 4    timestamp = e25beb3700, loca = 1349799      2f0a29a1, 284ff000 ,203f05, ddddcccc, e2
5088 :   channel = 4    timestamp = e25beb3971, loca = 1350129      8ee08956, 887df000 ,203f05, ddddcccc, e2
5089 :   channel = 4    timestamp = e25beb3be2, loca = 1350327      4efd4968, 4895f000 ,203f05, ddddcccc, e2
5090 :   channel = 4    timestamp = e25beb3e53, loca = 1350591      4efe4967, 4894f000 ,203f05, ddddcccc, e2
5091 :   channel = 4    timestamp = e25beb40c4, loca = 1350856      2f08299f, 284ef000 ,203f05, ddddcccc, e2
5092 :   channel = 4    timestamp = e25beb4335, loca = 1351186      8ee08957, 887cf000 ,203f05, ddddcccc, e2
5093 :   channel = 4    timestamp = e25beb45a6, loca = 1351384      4efd4968, 4896f000 ,203f05, ddddcccc, e2
5094 :   channel = 4    timestamp = e25beb4817, loca = 1351648      4f024969, 4898f000 ,203f05, ddddcccc, e2
5095 :   channel = 4    timestamp = e25beb4a88, loca = 1351913      2f0d29a3, 2851f000 ,203f05, ddddcccc, e2
5096 :   channel = 4    timestamp = e25beb4cf9, loca = 1352243      8ee18958, 887ef000 ,203f05, ddddcccc, e2
5097 :   channel = 4    timestamp = e25beb4f6a, loca = 1352441      4f02496a, 4898f000 ,203f05, ddddcccc, e2
5098 :   channel = 4    timestamp = e25beb51db, loca = 1352706      f00f, 203f05 ,203f05, ddddcccc, e2
5099 :   channel = 4    timestamp = e25beb544c, loca = 1352970      2f0c29a3, 2853f000 ,203f05, ddddcccc, e2
5100 :   channel = 4    timestamp = e25beb56bd, loca = 1353300      8ee68959, 8881f000 ,203f05, ddddcccc, e2
5101 :   channel = 4    timestamp = e25beb592e, loca = 1353498      4f03496a, 489bf000 ,203f05, ddddcccc, e2
5102 :   channel = 4    timestamp = e25beb5b9f, loca = 1353763      4f05496b, 4898f000 ,203f05, ddddcccc, e2
5103 :   channel = 4    timestamp = e25beb5e10, loca = 1354027      2f0e29a2, 2851f000 ,203f05, ddddcccc, e2
5104 :   channel = 4    timestamp = e25beb6081, loca = 1354357      8ee58959, 8880f000 ,203f05, ddddcccc, e2
5105 :   channel = 4    timestamp = e25beb62f2, loca = 1354555      4f05496b, 4899f000 ,203f05, ddddcccc, e2
5106 :   channel = 4    timestamp = e25beb6563, loca = 1354820      4f054968, 4899f000 ,203f05, ddddcccc, e2
5107 :   channel = 4    timestamp = e25beb67d4, loca = 1355084      2f1029a4, 2855f000 ,203f05, ddddcccc, e2
5108 :   channel = 4    timestamp = e25beb6a45, loca = 1355414      8ee38958, 8881f000 ,203f05, ddddcccc, e2
5109 :   channel = 4    timestamp = e25beb6cb6, loca = 1355612      4f07496b, 489cf000 ,203f05, ddddcccc, e2
5110 :   channel = 4    timestamp = e25beb6f27, loca = 1355910      4f05496b, 489af000 ,203f05, ddddcccc, e2
5111 :   channel = 4    timestamp = e25beb7198, loca = 1356174      2f0b29a1, 2853f000 ,203f05, ddddcccc, e2
5112 :   channel = 4    timestamp = e25beb7409, loca = 1356504      8ee48959, 8881f000 ,203f05, ddddcccc, e2
5113 :   channel = 4    timestamp = e25beb767a, loca = 1356702      4f05496b, 4899f000 ,203f05, ddddcccc, e2
5114 :   channel = 4    timestamp = e25beb78eb, loca = 1356967      4f04496a, 489af000 ,203f05, ddddcccc, e2
5115 :   channel = 4    timestamp = e25beb7b5c, loca = 1357231      2f0f29a5, 2856f000 ,203f05, ddddcccc, e2
5116 :   channel = 4    timestamp = e25beb7dcd, loca = 1357561      8ee58958, 887ff000 ,203f05, ddddcccc, e2
5117 :   channel = 4    timestamp = e25beb803e, loca = 1357759      4f07496b, 489bf000 ,203f05, ddddcccc, e2
5118 :   channel = 4    timestamp = e25beb82af, loca = 1358024      4f08496d, 489cf000 ,203f05, ddddcccc, e2
5119 :   channel = 4    timestamp = e25beb8520, loca = 1358288      2f0f29a4, 2856f000 ,203f05, ddddcccc, e2
